ID,y
3612,111.668976
3614,116.2517
3615,92.94614
3617,94.96093
3618,111.83171
3619,109.5391
3620,111.83171
3621,92.94614
3625,92.25806
3626,102.77988
3630,102.77988
3631,92.688614
3632,104.540016
3633,94.614136
3634,111.83171
3637,93.752014
3639,93.573135
3640,111.6636
3641,93.715324
3644,114.296974
3645,92.94614
3646,94.74352
3647,93.6805
3648,112.046295
3653,111.83171
3654,93.78081
3655,111.83171
3659,102.66866
3660,93.568184
3662,112.42571
3666,94.076706
3668,92.85056
3671,93.91052
3673,92.97771
3674,112.53261
3675,93.430016
3681,93.52628
3682,111.83171
3686,110.89752
3687,93.061325
3692,77.61778
3695,111.83171
3696,94.46038
3699,112.18957
3705,113.429924
3707,77.64178
3708,94.614136
3709,111.83171
3710,92.94614
3712,93.0009
3715,111.83171
3716,92.94614
3720,114.2416
3722,77.64178
3726,94.847534
3728,93.93395
3729,111.742455
3731,102.77988
3735,118.51428
3736,91.96164
3739,102.77988
3741,111.83171
3743,102.71304
3744,94.614136
3745,111.83171
3746,93.51493
3751,93.430016
3753,91.834595
3760,111.742455
3761,93.430016
3762,111.29848
3763,92.97771
3765,93.430016
3768,111.55168
3769,92.94614
3770,103.73858
3773,111.92522
3774,94.72753
3776,93.84331
3778,93.22379
3779,111.30451
3780,92.94614
3781,112.73658
3782,94.06756
3783,112.046295
3784,92.82234
3786,94.847534
3789,112.48109
3790,93.6805
3793,111.83171
3795,111.83171
3797,93.29449
3798,117.51351
3800,112.42571
3804,94.72753
3810,94.847534
3815,111.83171
3816,94.72753
3818,102.853905
3824,112.046295
3828,102.839676
3830,111.668976
3831,94.96093
3832,77.56338
3834,111.83171
3835,93.04591
3836,113.586464
3838,93.568184
3839,116.23593
3840,114.24295
3845,93.430016
3846,111.63124
3847,93.84331
3849,77.56338
3853,111.83171
3855,102.72941
3856,93.114296
3864,77.564064
3865,94.59955
3866,111.83171
3867,94.41536
3868,112.42571
3869,93.86387
3871,93.84331
3875,102.80181
3876,93.660255
3878,92.94614
3879,111.83171
3881,112.42571
3883,112.53261
3884,94.17529
3886,112.56445
3890,94.64411
3893,110.48475
3897,102.55659
3901,93.471115
3902,110.89752
3913,112.56445
3914,93.04591
3916,92.70842
3917,110.15796
3924,104.12593
3925,93.84331
3928,95.40467
3929,113.81468
3932,93.6805
3933,104.47453
3934,79.61019
3935,93.87267
3936,93.6805
3937,111.63124
3938,93.17438
3939,113.586464
3943,93.913895
3944,112.046295
3945,111.83171
3946,94.73983
3947,111.668976
3948,93.748856
3949,112.046295
3950,93.20009
3951,112.44666
3952,93.22379
3953,111.71133
3961,112.89375
3962,92.97771
3966,93.098366
3967,102.71304
3968,95.031204
3969,114.79778
3970,96.96687
3971,102.72941
3973,92.28323
3974,112.046295
3975,111.83171
3977,93.5057
3979,113.32036
3985,95.17636
3986,102.71304
3988,113.586464
3991,93.29449
3992,102.853905
3993,95.00231
3994,93.78081
3995,111.83171
4005,113.48309
4007,92.94614
4008,102.71304
4009,94.396126
4010,112.73658
4011,77.62668
4012,92.94614
4013,104.12593
4015,112.53261
4016,110.94976
4018,112.42571
4025,93.6805
4026,112.42571
4028,112.56445
4029,94.72753
4031,93.340965
4032,110.15796
4033,92.28323
4034,102.71304
4037,92.57111
4038,103.99083
4039,93.6805
4041,93.86387
4042,112.39514
4043,93.114296
4044,104.47453
4045,94.491844
4046,112.18957
4047,94.614136
4048,103.10173
4049,96.16795
4051,93.35026
4052,112.046295
4058,104.47453
4062,110.15796
4064,111.6519
4067,92.94614
4068,77.56338
4070,92.65248
4072,117.51351
4074,112.12268
4075,93.74582
4076,111.668976
4077,93.71848
4078,112.59784
4080,104.47453
4082,111.315674
4085,93.84331
4086,112.42571
4088,112.42571
4089,92.87773
4092,77.56338
4094,94.41536
4095,111.27267
4096,92.375786
4097,102.97395
4102,93.92188
4105,112.532135
4107,109.6212
4111,94.000374
4112,102.61819
4113,94.614136
4114,114.74434
4115,93.78081
4116,113.48309
4117,93.6805
4118,93.86387
4119,111.63124
4120,93.03212
4122,79.75181
4125,93.04591
4126,111.83171
4129,111.83171
4134,111.4713
4137,92.82284
4141,103.22985
4142,94.96093
4144,93.568184
4145,104.12593
4146,95.75601
4150,93.10895
4151,77.38535
4154,92.94614
4156,93.47943
4157,112.53261
4159,110.94976
4160,93.430016
4161,111.30451
4168,94.72753
4171,102.71304
4172,102.39866
4173,94.72753
4175,92.94614
4176,104.47453
4177,93.568184
4178,102.63864
4179,92.325386
4181,114.41373
4183,94.72753
4184,112.56445
4185,92.77139
4186,113.81468
4188,111.83171
4190,111.83171
4192,92.77648
4193,110.48475
4194,112.046295
4195,93.47846
4196,77.56338
4202,94.72753
4203,102.61819
4208,94.614136
4209,112.09262
4210,94.41536
4211,111.29848
4212,117.51351
4214,102.71304
4215,93.20009
4216,112.53261
4217,93.22379
4219,94.847534
4222,111.63124
4224,77.914734
4231,102.71304
4232,94.72753
4234,94.41536
4236,93.568184
4237,104.47453
4240,93.009895
4242,102.07779
4243,94.614136
4247,93.04591
4248,109.85937
4249,93.63299
4254,102.77988
4263,93.20009
4265,111.090836
4267,115.592674
4268,111.83171
4271,111.742455
4272,93.10895
4273,110.76078
4274,93.33057
4276,93.29449
4278,93.6805
4280,95.40467
4281,110.15796
4283,93.17701
4284,112.09262
4285,95.054634
4286,112.56445
4287,92.96916
4288,113.56051
4289,94.46908
4290,75.34035
4293,92.78763
4296,112.68466
4297,93.04591
4299,93.87267
4303,110.799995
4310,95.031204
4312,103.6784
4318,104.47453
4320,111.593666
4322,94.283264
4323,110.087494
4325,102.71304
4326,111.83171
4328,104.05608
4330,102.71304
4332,111.83171
4333,92.688614
4335,92.375786
4336,114.44539
4338,103.7987
4341,93.29449
4342,104.636665
4344,104.47453
4347,92.521645
4348,104.47453
4351,102.71304
4352,92.94614
4353,113.98033
4355,102.77988
4356,93.84331
4359,102.77988
4360,93.114296
4361,93.84331
4364,98.902626
4365,102.853905
4368,94.97738
4372,94.614136
4374,91.857735
4376,94.614136
4377,99.096146
4380,94.614136
4383,101.84889
4384,93.6805
4385,103.035
4389,94.34559
4391,92.94614
4392,112.56445
4393,93.5057
4395,93.715324
4396,112.046295
4398,111.668976
4399,106.702705
4401,93.04591
4406,94.491844
4408,102.71304
4412,104.47453
4415,93.114296
4418,112.56445
4419,91.857735
4420,77.56338
4422,112.046295
4423,91.857735
4425,92.913185
4428,112.59784
4431,110.30715
4434,93.87267
4436,93.914825
4437,111.83171
4439,116.23593
4440,93.78081
4441,109.84482
4444,95.031204
4445,102.71304
4446,92.371704
4447,110.95709
4452,102.71304
4456,111.742455
4457,93.84331
4458,112.48109
4460,93.84331
4461,116.23593
4462,93.430016
4465,103.105965
4466,106.21834
4468,95.56263
4469,102.71304
4472,114.41373
4475,93.568184
4478,93.78081
4479,111.83171
4480,92.90817
4483,77.56239
4484,93.10895
4485,102.71304
4486,96.96687
4488,93.20009
4489,102.71304
4490,94.72753
4491,110.97146
4492,93.114296
4493,102.75038
4494,93.6805
4495,102.63864
4498,78.13056
4499,94.614136
4500,102.77988
4503,111.83171
4505,103.105965
4506,93.49236
4507,93.84331
4508,104.47453
4510,111.83171
4511,93.5057
4513,96.96687
4516,77.56338
4519,93.15931
4521,94.78576
4531,93.04591
4532,77.42319
4533,94.6498
4534,112.12268
4536,104.47453
4537,93.84331
4539,94.08751
4542,102.77988
4545,92.78763
4549,92.505
4551,93.10895
4554,102.71304
4556,112.18957
4559,111.090836
4561,111.668976
4562,109.70897
4566,110.687744
4569,93.914825
4570,112.046295
4573,93.098366
4574,103.105965
4575,93.40537
4577,93.84331
4578,111.63124
4580,112.53261
4582,93.87267
4583,112.046295
4585,94.614136
4587,104.47453
4595,93.22379
4596,111.73094
4601,93.71848
4602,111.83171
4603,94.614136
4605,111.621605
4606,93.525154
4607,112.55929
4608,92.94614
4610,95.40467
4613,102.71304
4617,91.554886
4618,111.63124
4619,92.77648
4620,94.847534
4622,92.04846
4625,93.84331
4626,104.47453
4627,94.614136
4629,93.36246
4631,93.04591
4633,104.47453
4634,111.742455
4635,93.70106
4639,92.94614
4640,100.78634
4642,102.71304
4644,111.71133
4646,104.47453
4647,94.96093
4648,77.38062
4649,93.914825
4650,109.82931
4655,92.505
4660,93.20009
4661,114.31645
4662,93.87267
4663,109.5391
4665,93.71848
4666,111.83171
4667,102.71304
4668,94.614136
4670,93.22379
4671,113.37299
4672,96.360664
4673,102.71304
4675,102.71304
4676,94.614136
4677,112.60971
4680,93.13458
4682,93.098366
4683,111.328
4685,104.47453
4686,92.82234
4688,112.046295
4690,112.73658
4692,110.94976
4693,92.78763
4697,92.505
4700,110.86588
4702,109.70897
4707,116.23593
4708,93.84331
4710,79.61019
4716,94.12124
4717,95.40467
4718,93.6805
4720,95.40467
4721,77.61611
4723,93.76401
4726,111.83171
4727,93.5057
4729,93.70106
4731,93.71848
4732,111.328
4735,94.9235
4736,102.71304
4737,94.614136
4738,112.53388
4739,111.63124
4744,102.71304
4747,93.6805
4749,112.39514
4750,93.84331
4752,112.046295
4755,95.031204
4756,102.55031
4757,112.373184
4758,94.72753
4759,101.889725
4763,95.40467
4764,101.889725
4765,93.6805
4766,93.5057
4767,114.145676
4769,112.09262
4770,92.91301
4771,76.4449
4772,104.47453
4774,112.046295
4776,112.53388
4777,111.69366
4778,94.902664
4780,93.430016
4784,93.50022
4786,94.97738
4787,77.56338
4788,93.914825
4789,112.046295
4791,102.853905
4792,93.84331
4795,111.38832
4796,93.17438
4803,93.17438
4805,94.59955
4807,93.098366
4809,92.97771
4816,93.914825
4817,77.56239
4818,93.5057
4820,93.6805
4821,103.07085
4823,111.83171
4824,93.573135
4825,111.668976
4829,103.105965
4830,94.72753
4831,114.79778
4833,104.2357
4836,93.04591
4837,112.046295
4838,91.857735
4840,91.96164
4841,77.56338
4842,93.17438
4843,111.602516
4844,92.97771
4849,102.71304
4851,100.066895
4852,93.6805
4858,92.61701
4860,94.72753
4863,111.668976
4864,93.30656
4865,111.83171
4867,110.25781
4868,93.31973
4869,111.83171
4873,91.857735
4875,95.031204
4876,111.30451
4877,92.955124
4878,111.63124
4880,77.56338
4886,114.34564
4888,103.611565
4889,94.847534
4890,113.67814
4893,93.114296
4895,94.000374
4896,103.881035
4899,94.41536
4901,94.9235
4902,113.81468
4903,93.71848
4904,112.046295
4910,93.22379
4912,92.77648
4915,94.847534
4916,102.61819
4917,92.325386
4920,104.47453
4927,102.71304
4928,93.10895
4931,102.71304
4934,92.97771
4936,93.84331
4939,110.799995
4942,110.169235
4943,94.72753
4944,101.84156
4945,93.568184
4947,111.63124
4948,92.388435
4951,93.098366
4952,112.046295
4953,94.29336
4956,93.71848
4957,111.7833
4958,93.22766
4960,91.834595
4968,94.491844
4969,104.07446
4971,103.872475
4973,112.046295
4975,114.296974
4976,93.61671
4978,92.97771
4979,111.61724
4982,93.430016
4983,111.29848
4984,93.061325
4985,116.23593
4986,93.91052
4987,112.89375
4988,95.031204
4994,93.20009
4995,94.72753
5002,77.914734
5004,93.84331
5005,102.66866
5006,93.568184
5007,102.77988
5009,111.742455
5011,112.046295
5014,95.17636
5015,102.61819
5018,93.98519
5019,111.38832
5020,92.97771
5021,110.86588
5022,93.84331
5023,93.91052
5025,94.72753
5032,93.93395
5034,93.40179
5036,92.77648
5038,93.430016
5039,111.6277
5046,94.847534
5049,111.38832
5051,94.614136
5052,93.17438
5053,112.046295
5054,94.72753
5055,94.72753
5057,93.84331
5059,93.04041
5062,94.75751
5063,112.09262
5065,110.28766
5069,93.84331
5071,96.96687
5074,111.668976
5075,93.17438
5076,113.241615
5077,77.56338
5079,102.55827
5080,94.396126
5081,112.046295
5083,102.71304
5088,101.10189
5089,94.08751
5093,111.29848
5094,102.77988
5095,94.08751
5099,112.68466
5101,111.83171
5103,102.77988
5104,92.68868
5105,110.49978
5107,92.505
5108,112.53261
5109,92.95106
5111,92.97771
5112,111.63124
5113,93.29449
5114,110.48475
5115,93.430016
5118,94.39847
5122,94.72753
5123,77.56338
5125,93.86387
5127,102.853905
5128,93.31505
5129,115.022865
5132,93.568184
5134,112.56445
5135,93.098366
5137,114.24295
5142,93.730095
5143,102.38469
5144,92.88414
5148,92.97771
5149,93.84331
5150,104.12593
5154,77.56338
5155,93.27439
5159,92.4833
5164,97.1012
5165,113.61421
5166,92.97771
5167,112.61797
5169,93.407776
5171,93.5057
5172,111.83171
5176,93.71848
5184,114.59255
5185,93.92188
5186,111.73995
5188,103.7987
5189,111.30451
5190,94.17529
5191,113.61421
5193,111.83171
5196,94.72753
5199,79.142586
5200,102.71304
5203,91.857735
5204,110.89752
5205,93.51651
5207,92.8406
5208,109.624756
5212,94.08751
5214,93.568184
5218,92.365654
5220,94.283264
5222,93.9043
5224,94.96093
5225,104.47453
5227,109.836395
5229,102.80181
5232,93.5057
5233,117.51351
5234,103.16134
5237,112.046295
5239,118.17537
5240,93.5057
5241,111.38832
5244,92.97771
5248,111.668976
5251,93.5057
5253,93.84331
5255,93.568184
5256,102.66035
5257,93.131676
5259,94.96093
5260,110.169235
5266,92.94614
5268,93.71848
5275,112.046295
5276,111.69366
5277,94.109024
5279,93.0009
5280,102.80181
5281,94.614136
5283,94.6498
5284,77.64178
5285,94.72753
5286,103.44883
5287,93.914825
5289,93.04591
5290,111.83171
5292,111.14078
5293,94.396126
5294,102.55031
5297,93.22379
5299,102.85965
5302,93.6136
5305,77.946335
5306,93.40537
5308,94.46038
5309,93.748856
5310,112.493034
5312,111.83171
5316,114.42988
5317,94.96093
5319,77.56338
5320,94.72753
5323,92.8406
5329,113.98033
5331,111.63124
5334,111.668976
5336,111.83171
5338,103.881035
5341,90.81329
5345,93.84331
5348,93.71848
5349,111.83171
5355,103.15545
5356,93.914825
5360,102.71304
5362,111.29848
5364,110.94976
5366,103.15545
5367,92.625015
5368,93.29449
5370,92.977
5371,77.56338
5373,102.71304
5375,112.046295
5376,91.857735
5378,110.94976
5379,99.6096
5383,93.29449
5384,103.105965
5389,111.83171
5391,77.56338
5393,111.668976
5395,119.13226
5397,112.09262
5398,93.752014
5399,108.61555
5401,117.51351
5402,92.79332
5403,111.090836
5404,93.78081
5407,77.56338
5408,94.614136
5413,113.23955
5414,93.568184
5417,94.72753
5418,111.14078
5420,114.296974
5421,93.44891
5424,93.4518
5425,110.89752
5426,93.47755
5429,111.742455
5431,93.568184
5437,101.84156
5440,93.5057
5444,106.04451
5446,102.61819
5447,93.914825
5451,92.94614
5452,113.81468
5455,103.16134
5456,93.84331
5458,93.17438
5459,112.59784
5460,93.84331
5462,94.614136
5463,110.14615
5464,93.22379
5465,111.742455
5466,96.96687
5467,102.71304
5468,92.44156
5469,109.5391
5472,93.6805
5474,92.97771
5475,113.241615
5476,94.72753
5479,102.80181
5480,112.046295
5482,114.41373
5485,93.04591
5486,117.51351
5488,77.82335
5495,102.80181
5496,99.6096
5497,111.742455
5499,111.93109
5503,92.77648
5504,93.29449
5507,94.72753
5509,92.67049
5511,93.85058
5512,111.83171
5516,112.046295
5517,94.59955
5518,102.77988
5521,93.84331
5522,103.881035
5527,96.96687
5528,93.20009
5529,111.30451
5532,92.67049
5533,112.56445
5535,104.489845
5536,94.000374
5540,92.94614
5547,93.6805
5548,111.38832
5550,77.56338
5551,93.10895
5554,111.668976
5555,93.098366
5559,111.57972
5560,93.5057
5561,109.5391
5562,91.857735
5563,114.296974
5565,77.765884
5566,93.752014
5567,102.71304
5568,94.614136
5572,94.72753
5574,92.913185
5576,95.17636
5579,109.84482
5580,75.34035
5581,94.614136
5583,93.573135
5584,111.83171
5586,111.668976
5587,94.46908
5589,102.77988
5591,101.764145
5592,93.10895
5593,112.61983
5594,94.396126
5595,77.564064
5596,112.046295
5597,110.16838
5598,116.23593
5599,93.568184
5602,109.5391
5603,94.396126
5605,92.94614
5607,94.41536
5608,112.34065
5609,93.913895
5610,93.78081
5612,93.730095
5613,111.30451
5614,93.430016
5616,93.29449
5621,94.614136
5623,93.169685
5628,112.89375
5629,93.84331
5631,104.038506
5633,93.29449
5638,102.77988
5639,93.568184
5640,102.55659
5645,93.752014
5646,77.42319
5649,93.55251
5653,110.779236
5655,113.61421
5656,93.86387
5658,93.6805
5662,117.51351
5663,93.5057
5667,94.614136
5670,93.568184
5671,102.77988
5672,93.568184
5673,101.837395
5674,93.29449
5675,103.42292
5676,93.568184
5679,112.046295
5683,111.742455
5687,94.396126
5688,77.56338
5690,94.175026
5691,111.83171
5692,92.505
5693,115.191986
5694,94.72753
5697,111.83171
5698,93.5057
5699,112.046295
5704,93.6805
5707,112.046295
5709,102.47591
5710,93.84331
5714,92.94614
5718,93.568184
5721,93.84331
5723,93.430016
5724,110.28766
5725,93.84331
5726,111.14285
5729,94.72753
5730,102.77988
5731,93.6805
5733,77.56338
5736,92.94614
5741,102.85965
5745,111.38832
5747,93.568184
5748,101.889725
5750,111.668976
5751,95.17636
5752,93.84331
5754,93.10895
5755,93.25538
5757,93.61676
5758,117.228226
5760,102.75038
5762,101.84156
5766,111.29848
5768,94.72753
5769,117.51351
5770,93.10895
5771,111.83171
5772,92.70842
5773,112.04963
5774,92.13489
5776,93.9043
5777,112.046295
5778,93.6805
5780,111.6277
5782,92.94614
5783,77.56338
5784,94.72753
5786,93.914825
5788,94.59955
5789,113.98033
5790,93.568184
5791,102.80181
5793,100.95273
5794,93.6805
5796,116.23593
5797,93.29449
5801,94.46038
5803,94.396126
5804,111.83171
5805,93.730095
5806,77.56338
5808,111.38832
5813,93.6805
5815,94.614136
5816,101.998535
5822,93.41466
5823,112.046295
5825,102.77988
5827,113.48309
5829,102.77988
5830,92.30092
5831,112.42571
5832,93.47943
5833,111.38832
5837,112.89375
5838,93.8131
5839,94.59955
5842,102.55659
5844,111.83171
5845,103.105965
5846,112.31858
5848,77.56338
5850,111.668976
5851,93.9043
5853,94.72753
5854,102.71304
5858,102.55659
5860,111.83171
5864,102.77988
5866,94.396126
5867,112.046295
5868,93.84331
5869,112.09262
5870,93.35026
5871,112.59784
5874,113.61421
5876,113.48309
5877,93.5057
5878,93.430016
5879,111.38832
5880,92.97771
5884,92.94614
5886,110.89752
5890,94.9235
5896,93.568184
5897,101.84156
5898,94.72753
5901,103.333916
5903,112.046295
5906,93.78081
5908,112.046295
5909,94.46908
5910,111.30451
5911,93.6805
5912,110.94976
5914,113.61421
5919,112.046295
5924,93.430016
5926,93.84331
5929,102.28804
5930,94.94693
5932,94.59955
5933,114.42988
5934,93.6805
5935,111.83171
5936,93.22379
5937,114.79778
5938,94.4994
5939,113.09612
5942,111.61724
5943,93.84331
5944,102.55659
5946,112.046295
5951,92.505
5953,102.77988
5954,93.6805
5957,102.77988
5961,97.76891
5962,104.12593
5964,76.4449
5965,94.396126
5968,113.61421
5969,92.86887
5974,93.78081
5975,110.25781
5978,77.56338
5981,102.77988
5982,92.796234
5983,111.16312
5989,115.13187
5991,93.84331
5992,102.85965
5995,93.49236
5996,102.77988
5997,110.49978
5998,93.748856
5999,78.13056
6001,111.63124
6002,92.97771
6003,110.48475
6004,93.6805
6006,110.94976
6007,92.92456
6011,92.59908
6012,102.83606
6014,93.6805
6015,102.77988
6016,94.614136
6017,111.668976
6018,94.72753
6024,93.568184
6025,102.853905
6026,110.28766
6028,112.033424
6029,77.56338
6030,93.93395
6036,113.61421
6040,93.730095
6041,111.83171
6042,93.748856
6044,93.10895
6045,102.80181
6047,103.881035
6048,93.29449
6049,110.799995
6051,116.23593
6052,114.91475
6053,93.5057
6054,113.81468
6058,104.540016
6059,93.568184
6062,94.72753
6063,116.23593
6064,102.77988
6065,93.730095
6067,93.71848
6068,111.83171
6070,102.77988
6071,92.51452
6072,110.89752
6080,110.89752
6081,93.568184
6084,104.12593
6087,93.25538
6089,102.2732
6092,110.89752
6094,92.94614
6095,112.046295
6097,113.429924
6100,93.93395
6104,102.55031
6105,92.94614
6106,110.86588
6107,77.64178
6108,93.38074
6109,110.89752
6110,92.77648
6114,110.89752
6116,93.6805
6117,102.66035
6118,93.84331
6123,77.56338
6125,112.046295
6128,110.48475
6130,102.77988
6132,111.57972
6137,77.56338
6139,114.42988
6140,93.78081
6141,113.429924
6142,103.483955
6144,119.09748
6145,94.847534
6146,93.24152
6149,93.41289
6156,94.614136
6159,110.28766
6160,93.78081
6162,102.71304
6164,110.94904
6165,92.33902
6168,77.56338
6169,111.38832
6170,93.6805
6171,111.668976
6172,93.22379
6173,111.83171
6176,94.72753
6177,93.17438
6178,93.29449
6180,92.8406
6181,102.80181
6182,92.977
6185,92.94614
6186,112.09262
6188,111.668976
6189,93.61676
6192,104.12593
6193,93.84331
6194,102.80181
6195,92.73717
6196,115.022865
6197,92.94614
6201,111.83171
6202,93.78081
6203,112.34065
6204,92.94614
6207,117.51351
6209,93.430016
6210,92.96916
6211,114.79778
6213,111.668976
6216,93.22379
6217,93.9043
6219,93.730095
6222,77.56338
6223,93.51493
6235,94.72753
6240,92.94614
6242,94.614136
6247,93.29449
6251,112.61983
6254,111.742455
6255,94.614136
6260,102.77988
6261,93.6805
6262,102.55659
6264,112.2854
6269,102.71304
6271,103.15545
6275,111.742455
6276,92.93061
6278,100.81819
6279,111.38832
6281,113.198074
6284,93.16507
6286,92.375786
6287,77.56338
6288,93.098366
6292,93.690544
6293,92.94614
6295,94.376175
6298,110.94976
6300,111.742455
6304,102.80181
6308,110.94976
6310,94.59955
6312,110.89752
6320,93.6805
6324,93.41289
6325,112.09262
6330,94.97738
6336,110.49978
6340,103.15545
6341,94.72753
6342,103.21469
6344,93.009895
6345,112.56445
6347,111.38832
6348,93.430016
6349,110.94976
6351,77.56338
6353,113.65195
6354,93.10895
6357,93.84331
6358,103.66015
6360,102.63864
6363,112.89375
6364,93.5057
6368,110.28766
6370,92.97771
6371,93.6805
6377,92.72352
6379,95.28115
6381,93.78081
6382,77.56338
6383,111.38832
6388,111.668976
6390,110.76078
6392,102.77988
6393,92.30092
6395,94.847534
6398,102.77988
6401,77.56338
6402,94.41536
6403,111.30451
6405,93.71848
6406,93.11778
6407,112.046295
6409,103.881035
6411,93.17438
6413,93.12951
6416,103.5059
6417,93.51493
6418,93.35026
6419,117.51351
6420,111.742455
6426,112.61983
6429,92.76828
6430,93.84331
6431,111.30451
6432,93.430016
6434,99.7216
6437,113.61421
6438,93.86387
6439,102.77988
6440,93.6805
6441,93.430016
6442,110.89752
6443,92.97771
6445,93.568184
6448,112.046295
6450,111.63124
6453,94.48615
6455,93.009895
6457,93.78081
6458,111.71133
6461,94.72753
6464,111.83171
6467,93.568184
6469,96.96687
6470,77.61611
6471,93.78081
6473,102.77988
6474,93.84331
6479,94.72753
6481,95.52998
6484,111.83171
6495,93.5057
6496,111.742455
6505,111.143974
6506,91.64497
6508,94.72753
6509,93.20009
6510,102.80181
6512,102.77988
6513,93.6805
6514,112.12268
6515,93.04591
6519,94.59955
6521,92.94614
6523,77.56338
6525,102.55659
6526,97.76891
6528,93.84331
6529,112.59784
6531,103.611565
6533,104.12593
6534,93.84331
6535,112.046295
6536,92.505
6537,111.599335
6540,93.35026
6541,111.38832
6547,99.6096
6548,111.61724
6551,109.5391
6553,111.143974
6555,104.12593
6556,94.72753
6561,77.56338
6564,93.471436
6565,112.046295
6568,93.568184
6569,110.89752
6573,103.16134
6574,94.72753
6577,110.15796
6579,112.89375
6581,92.86887
6582,111.30451
6585,104.3191
6586,94.59955
6589,103.99225
6590,77.56338
6593,93.73847
6594,111.83171
6595,93.5057
6599,92.97771
6600,93.430016
6601,109.77959
6602,93.5057
6603,112.046295
6604,93.6805
6607,102.71304
6608,98.20381
6609,94.614136
6611,93.568184
6613,110.89752
6614,93.71848
6616,93.04591
6617,110.89752
6618,93.6805
6619,103.27174
6621,104.12593
6627,102.55355
6629,112.27586
6631,77.56338
6634,94.847534
6636,93.6805
6638,93.568184
6639,110.89752
6641,112.046295
6642,94.376175
6651,115.99271
6654,79.66391
6657,93.568184
6663,93.407776
6665,112.48109
6666,93.29691
6668,93.6805
6669,104.12593
6670,93.568184
6671,94.72753
6673,96.360664
6675,93.573135
6676,77.56338
6677,93.098366
6679,93.573135
6680,111.668976
6681,102.80181
6685,102.80181
6688,93.84331
6689,93.5057
6690,110.48475
6692,110.89752
6693,92.43388
6694,92.8406
6698,117.51351
6699,93.730095
6700,111.668976
6701,93.78081
6702,111.668976
6704,93.5057
6707,111.143974
6712,112.046295
6713,93.5057
6715,94.9235
6721,112.033424
6722,93.730095
6723,111.668976
6724,93.9043
6725,117.51351
6731,111.668976
6735,77.72983
6736,94.9235
6737,111.14078
6738,92.73717
6739,102.85965
6741,103.99083
6743,93.31973
6745,93.6805
6747,111.742455
6749,92.74436
6750,102.71304
6751,117.228226
6752,90.881065
6753,110.89752
6755,111.668976
6756,92.94614
6757,102.71304
6759,109.5391
6761,93.04591
6763,93.78081
6764,117.51351
6765,92.5846
6766,111.83171
6768,110.94976
6771,93.5057
6773,93.84331
6774,93.568184
6778,101.84394
6779,98.38286
6781,93.407776
6784,95.54724
6786,93.31973
6787,113.74134
6790,93.51651
6793,102.788216
6795,110.89752
6798,111.83171
6806,103.21469
6807,93.114296
6810,93.84331
6815,111.29848
6816,93.22379
6817,102.94412
6818,93.568184
6819,103.881035
6820,93.568184
6822,94.1766
6823,116.23593
6824,111.38832
6825,93.755135
6828,77.56338
6829,113.725426
6831,111.742455
6832,92.94614
6833,112.09262
6834,93.78081
6836,92.96434
6837,112.046295
6838,93.5057
6840,102.85965
6843,93.9043
6845,93.5057
6846,93.10895
6847,112.09262
6851,112.56445
6852,93.31339
6853,110.183136
6858,94.58449
6861,111.83171
6863,109.77959
6864,77.56338
6865,94.614136
6866,112.046295
6867,94.97738
6868,103.105965
6869,93.568184
6870,111.38832
6874,111.29848
6875,93.47943
6877,110.94976
6878,94.17529
6880,93.6805
6883,111.29848
6884,91.49628
6886,94.72753
6890,94.75751
6893,110.49978
6894,92.77648
6899,110.94976
6900,92.97771
6904,93.87267
6905,111.83171
6906,93.6805
6910,91.857735
6912,104.60383
6913,114.03782
6920,92.94614
6922,93.573135
6923,110.89752
6926,93.568184
6927,110.49978
6928,93.17438
6931,110.00826
6933,93.84331
6936,92.727066
6937,112.046295
6939,112.39111
6941,93.31973
6942,113.037094
6943,92.968636
6944,103.105965
6945,93.84331
6946,110.16498
6947,116.23593
6949,104.47453
6951,104.47453
6953,111.79313
6954,93.78081
6955,109.757034
6963,109.836395
6964,92.67497
6966,93.71848
6968,92.94614
6970,102.80181
6972,115.13187
6976,114.08139
6978,112.046295
6981,103.21469
6985,102.71304
6986,92.94614
6987,111.238556
6989,114.15246
6991,116.23593
6993,112.32609
6994,93.20009
6995,110.94976
6996,98.61139
6997,113.61421
6998,76.745895
7001,109.836395
7003,112.60971
7006,93.84331
7008,94.47013
7010,93.5057
7011,93.65029
7012,112.39111
7013,93.11778
7014,111.83171
7017,102.25061
7018,93.6805
7019,92.846924
7023,93.84331
7024,103.95058
7025,93.10895
7026,111.83171
7027,93.04591
7028,115.07288
7030,110.89752
7031,93.51651
7033,111.668976
7036,93.20009
7037,93.6805
7039,93.84331
7044,93.04591
7045,112.046295
7046,92.78755
7049,102.55659
7050,92.00211
7051,102.80181
7054,110.021164
7055,93.28694
7057,93.29449
7060,110.94976
7061,94.72753
7063,93.407776
7064,111.83171
7067,93.6805
7071,94.000374
7074,102.77988
7075,93.86387
7078,112.046295
7079,93.5057
7080,112.887245
7081,94.396126
7082,112.046295
7083,93.6805
7085,113.241615
7092,103.881035
7094,97.1012
7100,92.9989
7101,111.83171
7102,112.046295
7104,109.12419
7105,94.72753
7106,93.6805
7107,103.27174
7108,77.56338
7109,93.35026
7110,112.046295
7112,93.114296
7113,102.80181
7114,91.87467
7116,112.046295
7117,94.72753
7118,102.88347
7120,94.614136
